0.77987,3.68892683,0.007104294
0.78481,3.68490672,0.006908598
0.78981,3.68092201,0.006716013
0.79487,3.67698195,0.006526528
0.8,3.67308189,0.00634007
0.80519,3.66921634,0.006156632
0.81046,3.66539382,0.005976182
0.81579,3.66160975,0.00579866
0.82119,3.65786074,0.00562406
0.82667,3.65415325,0.005452372
0.83221,3.65048148,0.005283527
0.83784,3.64684531,0.005117548
0.84354,3.64324697,0.004954367
0.84932,3.63968344,0.004794006
0.85517,3.63615667,0.004636421
0.86111,3.63266622,0.004531595
0.86713,3.62920853,0.004379508
0.87324,3.62578805,0.004230156
0.87943,3.62240212,0.004083519
0.88571,3.61904844,0.003939591
0.89209,3.61572935,0.00379836
0.89855,3.61244565,0.003659765
0.90511,3.60919418,0.003523862
0.91176,3.60597586,0.003390629
0.91852,3.60278914,0.00326003
0.92537,3.59963648,0.003132075
0.93233,3.59651571,0.003006747
0.93939,3.59342525,0.002884061
0.94656,3.59037013,0.002763981
0.95385,3.58734327,0.002646537
0.96124,3.58434879,0.00253169
0.96875,3.5813846,0.002419454
0.97638,3.57845184,0.002309826
0.98413,3.57555087,0.002202807
0.992,3.57267745,0.002098337
1,3.56983496,0.001996552
1.0081,3.56702387,0.001897314
1.0164,3.56424075,0.00180068
1.0248,3.56148689,0.00170666
1.0333,3.55876437,0.00161521
1.042,3.55606924,0.001526347
1.0508,3.55340203,0.001440097
1.0598,3.5507668,0.001356482
1.069,3.54815622,0.00127541
1.0783,3.54557561,0.00119694
1.0877,3.54302605,0.001121089
1.0973,3.54049869,0.001047864
1.1071,3.53800265,9.77253E-4
1.1171,3.53553474,9.09189E-4
1.1273,3.53309064,8.43813E-4
1.1376,3.53067659,7.81013E-4
1.1481,3.52829067,7.20856E-4
1.1589,3.52592852,6.63258E-4
1.1698,3.52359705,6.08292E-4
1.181,3.52129,5.55974E-4
1.1923,3.51901068,5.06267E-4
1.2039,3.51675803,4.59188E-4
1.2157,3.51453131,4.14724E-4
1.2277,3.51233166,3.72889E-4
1.24,3.51015827,3.33623E-4
1.2525,3.50801037,2.96971E-4
1.2653,3.50588804,2.62879E-4
1.2784,3.50379358,2.31383E-4
1.2917,3.50172508,2.02311E-4
1.3053,3.4996808,1.75769E-4
